,,,,,,,,,ATM_IV,VIX,IV_Skew,PCR,5_Day_Historical_RV,IVP,ATM_IV_minus_RV,FII_Derivative_Positioning,Days_to_Expiry,Event_Impact_Score,Next_5_Day_Volatility
21.0326139,30.5594172,3.490166811,0.8992969786,12.11408116,73.62120679,8.918532742,-50076864.24,6,0,15.70929304,,,,,,,,,
24.10258465,30.91638553,3.728998039,0.9894874935,12.627421,90.87495898,11.47516365,22857.77062,6,0,17.95417238,,,,,,,,,
39.70745401,35.40923628,7.097033598,0.9271538884,25.12454908,58.04245438,14.58290493,49194526.26,6,0,32.6702158,,,,,,,,,
28.87858627,11.83624242,5.696138616,0.9529002878,15.28638686,88.91701831,13.59219941,-12952018.96,7,0,16.88251971,,,,,,,,,
35.21148906,34.28170193,8.786076642,1.333566425,20.09708106,75.20698135,9.245826492,19468125.41,7,1,33.78845373,,,,,,,,,
16.97293872,18.0123675,6.174489161,1.47881231,9.746794898,74.13866713,7.226143825,2478049.423,2,0,11.83300858,,,,,,,,,
27.7410452,38.94681877,2.65895165,1.344485369,15.32531021,81.01457542,12.415735,17366841.71,4,0,20.74550607,,,,,,,,,
35.77365502,45.02619541,4.698309856,0.907032782,22.5429239,58.69128238,13.23073112,32122070.71,5,0,30.98525573,,,,,,,,,
37.99911056,19.70742151,3.039137703,1.153046258,22.86835885,66.16457178,15.13075171,28325877.06,2,0,27.9916528,,,,,,,,,
50,47.50984922,4.738544514,1.144056624,31.51978539,58.63052167,18.48021461,27270622.75,4,0,50.18987115,,,,,,,,,
30.17632847,35.01090455,8.977496893,1.110240056,11.08605044,95,14.06088996,-18448259.4,3,1,18.77898381,,,,,,,,,
50,50,9.250172135,1.020205389,31.03370286,61.11515996,18.96629714,-4536798.481,5,1,49.6174083,,,,,,,,,
19.86038374,19.26863938,4.169743363,0.914800017,10.87767616,82.57928853,8.982707582,15555292.22,2,0,13.65480585,,,,,,,,,
44.02436751,23.56764845,4.497812225,1.339620879,26.48978907,66.19372618,17.53457844,14473232.75,3,0,34.55787458,,,,,,,,,
10,22.42123877,3.261536141,1.048036744,5.823659969,71.71332209,4.176340031,17841468.45,3,0,6.671029112,,,,,,,,,
50,45.96383083,8.656126165,1.01757009,32.69323218,52.93685167,17.30676782,-53062311.36,2,0,51.50293973,,,,,,,,,
46.03122894,37.29959344,9.273639541,0.7805194402,19.29462174,95,19.06473572,35911917.37,1,1,31.60174532,,,,,,,,,
27.62358261,30.15508134,6.747476989,0.5,17.03998035,62.11041353,5.979671825,-51099313.31,1,1,28.60892509,,,,,,,,,
50,35.0968817,10,0.5,25.31850134,95,14.52418723,-22526845.91,4,2,51.44610857,,,,,,,,,
50,47.27237323,6.479179007,0.9151082619,30.30427291,64.99323426,19.69572709,5859495.007,2,0,45.43745611,,,,,,,,,
50,50,7.745418471,0.5683928756,26.13938786,91.28221469,22.20467502,-882340.6836,7,1,50.73232299,,,,,,,,,
21.815543,26.27096478,6.452103593,1.335242575,9.745190184,95,12.07035281,42561647.77,2,0,12.68996845,,,,,,,,,
50,50,10,1.357104314,24.39093977,95,18.13044886,-35123564.23,3,1,44.61427359,,,,,,,,,
50,41.79978468,10,1.138369743,31.27020605,59.89661188,18.72979395,-10922800.31,3,1,50.44166681,,,,,,,,,
49.75968443,50,7.093062968,0.9692361008,29.84380542,66.73371147,19.915879,-59078534.75,7,0,42.25514363,,,,,,,,,
28.74241546,26.96648057,6.940854623,1.083285802,15.527688,85.10428253,8.424324887,3948011.386,7,1,27.84348833,,,,,,,,,
43.65814448,44.2712861,7.603467421,0.9813735276,23.26817391,87.63029984,20.38997057,-6242596.02,6,0,29.50836785,,,,,,,,,
32.74928207,36.20191946,10,1.096372833,16.46344038,95,10.82762801,-37199934.71,3,1,27.44391891,,,,,,,,,
42.67336886,43.32744173,8.654765437,1.17539518,23.52744718,81.37696169,12.03369354,39275476.14,5,1,39.87922889,,,,,,,,,
50,50,10,1.069070234,32.90377354,51.95825469,17.09622646,32399797.13,1,1,60,,,,,,,,,
50,50,10,1.236755721,27.49206554,81.87065618,22.50793446,2162588.5,4,1,50.90831001,,,,,,,,,
50,50,8.689870961,1.073770165,29.29615525,70.6708596,20.70384475,34154740.19,4,1,51.11154868,,,,,,,,,
36.02924848,49.46835098,7.60665704,1.609585307,20.93595498,72.09269183,15.0932935,-2773020.997,2,0,31.44022678,,,,,,,,,
28.60008208,37.057083,2.730042934,0.5223602998,15.90731973,79.7919609,12.69276234,21412463.43,3,0,19.10197915,,,,,,,,,
34.04565801,43.62619105,3.677637012,0.994956446,22.24293481,53.06279639,11.80272321,25892992.46,7,0,35.35026164,,,,,,,,,
50,50,10,1.001011598,35.74295075,39.88772316,14.25704925,-32058088.96,7,0,52.55930989,,,,,,,,,
33.37555683,20.91092186,5.076320272,0.6689203122,17.79790492,87.52520019,15.57765191,12973836.22,2,0,23.48094411,,,,,,,,,
13.0533208,35.73557276,4.013056548,1.777440061,8.681528629,50.35740087,4.371792173,5051673.175,1,0,11.02710558,,,,,,,,,
27.41067345,23.27520995,3.882174269,0.8077731805,17.03746902,60.88465615,10.37320443,-30722895.9,7,0,22.06467145,,,,,,,,,
50,50,10,1.402681478,30.63396716,63.21751518,19.36603284,-38323940.68,5,1,54.48058969,,,,,,,,,
50,41.59117629,8.247539713,1.036444843,32.66599447,53.06437415,17.33400553,14936961.31,7,1,57.50850562,,,,,,,,,
50,50,10,1.201982417,30.74658595,62.61968104,19.25341405,-8457425.093,7,1,53.49130555,,,,,,,,,
30.95328918,31.18275355,7.008249902,0.9913012946,14.29937746,95,16.65391173,-43946866.56,1,0,18.06127289,,,,,,,,,
34.38204143,32.37311316,6.113432306,0.5928617741,14.31737154,95,14.33432965,17384414.74,2,1,23.72275522,,,,,,,,,
31.4267176,17.26295446,3.488301154,0.6577166536,16.72214886,87.93468391,14.70456874,28045077.89,3,0,17.4408504,,,,,,,,,
50,50,4.093067356,1.4740551,28.50286786,75.42094446,21.49713214,-35131833.14,2,0,47.96871058,,,,,,,,,
27.72130489,37.1245894,6.779750066,1.190755463,13.5814888,95,9.519598609,-46330.03066,3,1,22.38588651,,,,,,,,,
33.77078131,15,5.552867577,1.128060595,13.07889656,95,9.43495765,45552757.43,3,2,22.99855665,,,,,,,,,
50,41.61355823,7.930463138,0.7752762404,26.35320455,89.7302467,23.64679545,-27342032.42,7,0,41.19334903,,,,,,,,,
39.74160726,17.3090215,8.839331744,1.007210823,20.62755983,92.66266872,19.11404743,51215260.94,7,0,27.07487362,,,,,,,,,
50,39.71428662,7.278777184,1.338661748,25.76203643,94.08403574,24.23796357,-9714359.928,6,0,37.20365345,,,,,,,,,
50,43.85233988,6.158864823,0.8396729315,22.07742437,95,19.89832797,-2105299.677,2,1,38.07993046,,,,,,,,,
24.80776543,19.1677489,7.250625948,1.542582793,16.86698777,47.07881321,7.940777665,-41839899.62,5,0,18.66597249,,,,,,,,,
21.29087673,26.90940019,4.148933544,1.41909057,12.23361963,74.03579129,9.057257098,-40744795.3,6,0,18.48882108,,,,,,,,,
42.02290327,35.06876118,4.850151264,0.5404659883,23.30833408,80.29132036,18.71456919,-19678870.61,2,0,33.12114274,,,,,,,,,
50,43.41680873,7.363124076,0.8202018692,26.16484848,91.0960808,23.83515152,26569893.99,1,0,32.08037464,,,,,,,,,
37.81347332,39.55479725,7.438960271,0.6464585152,20.66243592,83.00588309,17.1510374,70217561.58,1,0,30.05979271,,,,,,,,,
30.49977894,16.76897263,5.908733641,1.265301494,19.51423269,56.29504593,10.98554626,78177616.61,7,0,21.83878084,,,,,,,,,
42.98312069,31.1739574,6.805817394,1.691893994,22.44288838,91.52223171,13.37637886,-3697466.777,4,1,32.26082582,,,,,,,,,
50,50,7.642127229,0.9961775606,29.49507419,69.51983127,20.50492581,-10692861.32,1,0,44.09572257,,,,,,,,,
26.40051754,17.28590641,4.261603898,0.7138660361,15.30623311,72.48213421,11.09428443,-29527382.92,6,0,16.80627052,,,,,,,,,
30.88280557,28.02115473,5.362775092,0.8138856174,14.98717925,95,15.89562632,33440825.38,1,0,19.76318439,,,,,,,,,
47.42814332,36.54002968,6.892327428,0.7766228845,26.90477338,76.28151943,20.52336994,-21781472.43,7,0,33.98066213,,,,,,,,,
50,50,10,0.9325025938,31.11115967,60.71403488,18.88884033,-7115841.28,2,2,60,,,,,,,,,
46.29568689,45.94984502,9.39088782,1.275878104,21.79821409,95,16.78152499,14908718.23,7,1,42.39859711,,,,,,,,,
50,50,7.567261304,0.8411062254,33.24695281,50.38972229,16.75304719,13540144.91,2,0,49.74641061,,,,,,,,,
37.99257575,45.59343948,3.263935249,0.7542975651,25.2066765,50.72425654,12.78589925,-18315196.66,5,0,38.84196274,,,,,,,,,
44.05823862,30.03336687,6.749423787,1.541870362,21.12157047,95,15.59362838,-2854114.114,1,1,33.68916157,,,,,,,,,
42.63432529,42.02847478,3.616060125,0.6692688192,20.7864306,95,14.7421738,-17514951.79,5,1,33.70226643,,,,,,,,,
50,50,7.081352009,0.9081951222,34.44615049,45.1541008,15.55384951,-24974349.4,5,0,42.30226664,,,,,,,,,
47.44242446,15.90848646,7.255426,0.68616682,30.15984451,57.30327936,17.28257995,-30756314.94,1,0,36.65237491,,,,,,,,,
50,21.88300615,6.016259741,0.9877072486,30.14055041,65.88947221,19.85944959,-44147364.77,2,0,36.60609379,,,,,,,,,
34.28775871,29.25979212,8.907841329,0.9926511956,17.5152845,95,11.05784775,10857472.95,3,1,29.40407078,,,,,,,,,
26.04128793,34.24208096,5.371025509,1.087746244,15.92255737,63.54965672,10.11873055,-7219646.59,7,0,21.51434282,,,,,,,,,
31.93480155,12,5.069866501,0.6976394266,15.93345359,95,10.67888104,-34065872.53,3,1,25.73459469,,,,,,,,,
30.80054564,21.63384318,5.699147006,1.264263241,16.33837229,88.51661043,14.46217335,-36836612.63,3,0,18.97419642,,,,,,,,,
50,50,5.409285407,1.017670238,29.19536742,71.26004712,20.80463258,-37306307.63,5,0,44.72330929,,,,,,,,,
50,40.28000753,10,0.7011689991,27.12792096,84.31194956,22.87207904,-18364548.69,7,1,46.58135747,,,,,,,,,
44.40647931,40.00507886,6.563826112,1.668541868,28.09350878,58.06668955,16.31297053,33770149.91,3,0,40.93174222,,,,,,,,,
35.48752149,17.42306965,6.544105849,0.9489880046,21.02753732,68.76689338,14.45998417,-20438468.96,6,0,22.48214678,,,,,,,,,
50,50,8.285058537,1.130893129,30.54418041,63.69730447,17.77783772,16729107.76,4,1,52.6663934,,,,,,,,,
42.16356898,50,5.253592647,0.7938789406,22.74928528,85.34019189,19.41428371,46816326.39,4,0,32.09220706,,,,,,,,,
50,33.43533421,7.687855977,0.9491232539,32.84415853,52.23407218,17.15584147,5054262.558,6,0,46.8224213,,,,,,,,,
46.17622768,50,9.994260377,1.30647386,25.68353395,79.78922904,12.79665578,-22945397.52,5,1,51.73179504,,,,,,,,,
47.95855961,32.53071505,7.078819062,1.17499729,25.62627896,87.14601401,22.33228065,-2684774.89,2,0,31.55808651,,,,,,,,,
42.98478145,36.48346083,5.499568721,1.082037595,24.77910848,73.47186435,18.20567297,-1300304.84,1,0,34.38072299,,,,,,,,,
32.11642973,35.6133362,1.895940133,1.40762307,18.47519989,73.83535723,13.64122984,51828880.36,7,0,25.50959993,,,,,,,,,
20.32501147,13.83593598,5.543617886,1.161982549,9.319216956,95,11.00579452,-51971740.36,7,0,9.481668881,,,,,,,,,
50,50,10,1.057389814,29.48026391,69.60499454,20.51973609,33468476.06,5,1,55.59914809,,,,,,,,,
50,50,10,1.162831725,31.11618373,60.68808579,18.88381627,-52291295.52,3,2,60,,,,,,,,,
38.88416223,32.56729526,9.182768474,0.7222804828,22.39163962,73.65482339,16.49252261,24349913.89,1,0,26.93942445,,,,,,,,,
15,25.66866787,8.54199423,1.065968988,5,95,5,-12279469.56,6,2,9.168407771,,,,,,,,,
47.53305327,44.66630601,6.5883222,1.166892287,30.06480817,58.10196759,17.4682451,54775902.2,2,0,46.3720432,,,,,,,,,
48.09417848,21.74805849,7.010449068,0.5281651501,27.27311536,76.34281174,20.82106312,20210986.63,3,0,35.20718122,,,,,,,,,
47.31291291,35.32193186,10,1.073323828,22.28391498,95,17.14351245,17204652.61,6,1,38.00816518,,,,,,,,,
50,50,10,0.5208023978,31.62132042,58.12116423,15.47657227,-28253950.91,4,2,60,,,,,,,,,
31.88095586,45.00127644,5.42396807,0.5,16.73378644,90.51848174,9.833676779,54158654.54,4,1,26.74765633,,,,,,,,,
50,50,8.529244303,1.028321802,28.381881,76.16873246,21.618119,84452044.67,5,0,44.31725456,,,,,,,,,
50,50,10,1.208650144,27.62180417,81.01641622,22.37819583,60343482.81,2,1,55.10015793,,,,,,,,,
41.84193777,31.61075632,3.988043807,1.150613685,27.03694378,54.7583858,14.80499399,-30093092.57,7,0,32.17680786,,,,,,,,,
48.78036002,35.9194756,7.693783927,0.9003466505,31.06230593,57.04036952,17.71805409,-5696230.439,7,0,43.86687584,,,,,,,,,
50,50,7.754134001,0.9278263818,28.98653793,72.49386638,21.01346207,-35656621.77,5,2,60,,,,,,,,,
50,31.03133717,8.803207785,0.5072235597,27.48198003,81.93740024,22.51801997,-18285618.23,6,0,36.50839424,,,,,,,,,
36.29881187,19.81767621,1.445443081,1.109935541,22.55048568,60.96687398,13.74832619,8505600.597,2,0,29.52984519,,,,,,,,,
44.79940004,24.64037789,6.663734225,1.132547568,23.5875438,89.9282114,13.74528957,21889131.22,5,1,39.61678226,,,,,,,,,
41.37330599,35.04588292,6.463318302,0.8253093606,19.94117281,95,14.53658218,15992436,1,1,37.47113778,,,,,,,,,
37.28392905,28.37482687,5.449503966,0.6948116207,16.43563773,95,14.63430315,-51623804.38,5,1,27.0659733,,,,,,,,,
50,37.98962667,5.789602655,1.229804397,20.63210634,95,13.67220889,-1090652.059,7,2,39.34037006,,,,,,,,,
50,44.35326142,7.347408082,0.7922308102,30.92349864,61.68933722,19.07650136,15527166.42,7,0,46.08616614,,,,,,,,,
50,50,6.540866725,0.8435660415,29.02580233,72.26052681,20.97419767,28459692.3,1,0,41.4503041,,,,,,,,,
45.12212899,37.97329442,5.459962283,1.14135875,27.59706381,63.50336867,17.52506518,12845031.83,2,0,39.40329811,,,,,,,,,
50,35.14628486,10,0.5401173529,30.72194739,62.75009967,19.27805261,14659733.89,1,0,38.46884957,,,,,,,,,
27.2246391,28.85083703,8.994506778,0.8312227925,18.62571135,46.16697638,8.598927757,-7143928.709,1,0,21.63245887,,,,,,,,,
36.02070797,44.63186014,6.642263666,1.199576708,13.56691669,95,10.44688862,8156045.863,5,2,28.04569554,,,,,,,,,
50,39.08965675,10,0.5,21.08446297,95,17.85382878,77538148.04,1,2,38.13662554,,,,,,,,,
50,50,6.402384585,1.561726031,29.86536066,67.41803513,20.13463934,36207859.85,3,0,48.67101478,,,,,,,,,
23.31445441,37.34316176,1.159570874,0.6562365421,15.03223134,55.0964317,4.396480671,10942209.97,3,1,25.49178976,,,,,,,,,
22.77457262,17.92084769,4.976744552,0.7522070908,10.13849541,95,12.6360772,21861662.71,2,0,13.05640045,,,,,,,,,
10,20.8657886,3.983200915,1.122678202,5,95,5,2275826.935,3,0,6.504050582,,,,,,,,,
50,50,7.680383003,1.30375619,25.33118403,95,17.24758461,2129681.427,5,1,47.64465538,,,,,,,,,
34.03746033,25.59041816,10,1.406700597,16.26017956,95,12.10437072,28513016.5,1,1,25.79648929,,,,,,,,,
50,46.80005005,7.536430373,1.398419189,28.74694927,73.93149973,19.85918287,-17968463.68,1,2,59.28905439,,,,,,,,,
50,50,10,1.137670022,29.50885219,69.44068062,20.49114781,-3883842.316,2,1,54.54950408,,,,,,,,,
28.07041127,26.80493464,6.423093304,1.025919591,16.04635959,74.93320595,7.3456498,-41103069.71,7,1,23.7618313,,,,,,,,,
50,43.56588533,6.610776389,1.180697105,29.91507649,67.13980328,20.08492351,23287830.51,1,1,51.47735342,,,,,,,,,
32.39523237,50,6.782014719,0.8423810643,21.07631822,53.70441852,11.31891415,32088101.35,1,0,31.0319636,,,,,,,,,
50,50,10,0.9633268205,25.04499274,95,24.95500726,18092423.61,1,1,46.05014712,,,,,,,,,
46.30676277,19.51003915,8.988722286,0.5,26.72598122,73.26496787,19.58078155,-7028572.993,2,0,32.62438377,,,,,,,,,
33.36815359,16.61138276,4.916661067,0.9777648183,18.39029978,81.44431568,14.97785381,-1324802.035,3,0,21.23700376,,,,,,,,,
26.45771639,12,7.213940979,1.625931935,8.659555251,95,13.38854174,4407167.418,6,1,13.64068322,,,,,,,,,
34.7307975,39.27043863,8.111528379,0.5,21.04527166,65.02898161,13.68552584,32846929.49,3,0,32.12881898,,,,,,,,,
39.76904727,23.06475472,5.628366949,1.51060351,19.68390367,95,13.45696906,31093394.28,4,1,33.71302975,,,,,,,,,
43.3551923,42.63890043,6.037435496,0.6368342063,25.07902016,72.87434684,18.27617214,-43041353.28,5,0,32.48308573,,,,,,,,,
50,50,7.050628953,1.146737309,29.74804753,68.07825775,20.25195247,-26346920.39,4,0,46.27183429,,,,,,,,,
25.77357505,35.62234513,9.086936181,1.121375642,13.09356869,95,8.384410515,13033515.55,2,1,21.21465042,,,,,,,,,
15.65790157,39.50867754,3.045973548,1.116336048,9.855148138,58.88042833,3.193103174,-40154738.78,2,1,15.68292077,,,,,,,,,
50,50,3.694215169,1.035165177,31.2850595,59.8206965,18.7149405,27559101.74,6,0,49.48688581,,,,,,,,,
40.76532416,46.7606417,6.641449074,1.434435298,25.11630395,62.30622244,15.64902021,-8260826.864,3,0,41.79539774,,,,,,,,,
50,45.4796696,8.950471677,1.457079075,33.47373587,49.37083867,14.62502813,21215524.91,6,1,55.01500443,,,,,,,,,
24.65522696,37.04345248,4.540516098,0.7472562747,10.9114676,95,9.634554867,1026293.373,6,1,18.03530154,,,,,,,,,
50,35.02897617,7.79805803,0.8533175734,27.28019728,83.28313201,22.71980272,-2962486.399,1,0,32.78026679,,,,,,,,,
10,18.29562113,3.794248362,0.5,8.348304195,19.78480618,1.651695805,-32611601.62,4,0,10.14732039,,,,,,,,,
35.42538825,15.1757304,8.862900351,1.416397961,21.44637035,65.18127623,8.074786525,-16423467.15,2,1,29.73566563,,,,,,,,,
50,49.61228375,5.817011986,1.164078403,28.72961575,74.03643836,21.27038425,-3458868.986,5,0,44.30343787,,,,,,,,,
47.83676466,42.61429912,9.903236006,1.352646226,26.67398602,79.33864337,13.18998453,-4454084.481,4,1,49.82785984,,,,,,,,,
40.98438499,22.39551926,7.12896813,0.9342180144,19.42528086,95,14.7283733,21727114.16,5,1,31.28254726,,,,,,,,,
44.2689682,43.52915907,2.862656749,0.7987259346,27.73088695,59.6377652,16.53808125,-19281933.91,6,0,42.84669542,,,,,,,,,
25.54167716,36.62314137,4.501224045,0.8461349291,16.60555215,53.81407938,8.936125014,-888274.7904,5,0,22.61847877,,,,,,,,,
48.07452539,33.43983932,6.595107213,1.54422136,27.58260945,74.29288363,20.49191594,45134080.72,7,0,39.05156378,,,,,,,,,
50,45.51367154,7.528509547,0.8142914498,33.69345003,48.3967951,16.30654997,24646658.68,3,0,41.61254686,,,,,,,,,
11.11202087,26.70257815,8.10919878,0.8669651687,10.59037777,4.925632621,0.5216431022,3145616.187,3,0,14.11894363,,,,,,,,,
27.74809409,24.80071365,5.368234367,0.6593409669,14.60644344,89.97159856,13.14165065,-43741684.89,5,0,19.81098128,,,,,,,,,
33.12282309,38.84616025,5.619315034,1.381115808,20.27580234,63.36134336,12.84702074,-41210751.95,4,0,27.13507271,,,,,,,,,
45.47151779,27.73234028,5.522827051,1.074523619,29.11191523,56.1955558,16.35960257,19121524.62,3,0,36.5897401,,,,,,,,,
34.74174129,20.75734199,4.491866854,1.154741316,10.13152984,95,13.02963102,22194121.47,4,2,18.78075607,,,,,,,,,
41.40767972,49.26812473,5.096808227,0.5,20.75630109,95,13.75009868,-58351149.94,3,1,33.4071728,,,,,,,,,
38.03942322,47.0211526,5.698271024,0.5883720271,19.51729825,94.90107047,18.52212497,20993629.05,1,0,26.74231099,,,,,,,,,
15.63585106,30.62175353,2.814039897,1.462538598,10.71647914,45.90474028,4.919371916,-16863456.77,2,0,11.52700094,,,,,,,,,
49.81140173,32.8994011,8.776777766,0.722830854,30.05878743,65.7132772,19.75261431,-12160959.89,1,0,41.37518607,,,,,,,,,
18.28994331,14.41460802,6.001164046,1.341390097,10.2264278,78.84977695,8.063515511,26667076.21,1,0,12.93432456,,,,,,,,,
34.05959106,14.66247718,3.178016249,0.6797063284,17.30195182,95,16.75763924,21970902.29,2,0,19.23938855,,,,,,,,,
24.70805617,30.48610639,10,1.238732972,11.15682446,95,9.433222352,-2961452.726,3,1,18.4132737,,,,,,,,,
23.07653733,18.5722591,4.107035153,1.11676425,14.88431636,55.03928278,8.192220969,20646449.73,3,0,18.29363301,,,,,,,,,
50,43.19305215,10,1.631173288,29.91805976,67.12313701,20.08194024,-10905421.95,1,0,44.65272494,,,,,,,,,
41.70167641,33.40993837,6.604165613,1.018746996,23.23589986,79.47089055,11.51549715,-23694561.02,3,1,41.224099,,,,,,,,,
41.55277626,46.28213239,3.697379453,0.8396133714,23.03190519,80.41397752,11.59540835,37798400.43,5,1,41.89963662,,,,,,,,,
50,50,10,0.6132924317,29.1331615,71.62572622,15.80445859,39773098.32,5,1,48.06907801,,,,,,,,,
30.21936379,10,3.749260961,0.5,17.05608091,77.17648006,13.16328288,-19306796.92,3,0,19.94895428,,,,,,,,,
32.18053907,27.66407404,6.321137173,0.9104201409,19.89827403,61.72527841,12.28226504,-16013036.75,5,0,28.98372232,,,,,,,,,
50,46.71006537,6.071069827,0.5,26.29896524,90.12154865,20.75009096,26739681.58,7,1,43.16333306,,,,,,,,,
50,50,10,1.28063641,26.73326917,87.03286785,22.02196083,-20804146.92,2,1,46.17870112,,,,,,,,,
50,50,7.914281264,1.033300307,32.3637068,54.4940458,17.6362932,24024377.39,1,0,44.5353328,,,,,,,,,
46.09542641,45.97640582,6.383563686,0.9557672645,20.67466516,95,17.73819018,-30733447.54,3,1,34.94769942,,,,,,,,,
26.79660691,33.8100828,4.029691493,1.010123497,10.81039602,95,11.52010974,-8599217.584,6,1,20.7993229,,,,,,,,,
47.5073664,43.22504726,7.750367743,0.9360125425,28.71480915,65.44552377,18.79255725,29357593.31,1,0,40.44242487,,,,,,,,,
47.29095669,33.91269636,3.151725558,1.159092782,27.83322225,69.90830691,19.45773444,-29071877.25,2,0,33.19124871,,,,,,,,,
50,50,7.946817418,0.5190509903,26.31795639,89.98435616,18.15936521,-17637754.34,1,1,43.49653049,,,,,,,,,
46.35064588,48.99365207,8.587852864,0.9559766281,27.78663196,66.80915469,10.83890628,11287542.78,3,1,45.61563978,,,,,,,,,
15.04661158,11.23343051,5.304008097,0.5004528544,7.039034247,95,8.007577335,-53945670.14,2,0,8.185099865,,,,,,,,,
35.22632628,31.65600981,7.661604827,1.184347165,22.12586219,59.20882981,13.10046409,2185745.749,6,0,30.54728998,,,,,,,,,
50,44.67441105,5.46104166,0.8159018596,30.17338512,65.70895114,19.82661488,34837136.56,2,0,40.40624983,,,,,,,,,
26.01010541,31.22848195,3.786640201,0.8817999061,17.6247411,47.57723396,8.385364309,25943984.71,7,0,23.15404455,,,,,,,,,
